Link,Model,Specs,Matched,Brand,Year,Configuration,Strings,Made in,Series,Colors,Left-Handed Version,Top,Type,Body Material,Bridge,Neck Joint,Tuners,Fretboard,Neck Material,Decoration,Scale Size,Shape,Thickness,Frets,Fretboard Radius,Nut,Nut Width,Switch,Knobs,Pickup Mods,Volume Controls,Tone Controls,Bridge Pickup,Neck Pickup,Middle Pickup,Price,Tremolo,Locking Tuners,Retainer Bar,Stainless Steel Frets,Made in United States,Expensive Wood,Locking Nut,Top Pickup Brand,Neck-Through Build,Push Knob or Extra Switch Option,Weight Relief,Stays in Tune (Evertune),21:1 Tuner Ratio,Compound Radius Fretboard,Strap Lock,Luminescent Inlay,Body Material 2,Neck Material 2,Fretboard Material 2,Sustainer Pickups,High-Quality-Standards Country,Coil Split Pickups,Made in Japan,"Coil Split, Killswitch Pickups","Coil Split, Multi-Voicing Pickups","Multi-Voicing, Sustainer Pickups",Coil Tap Pickups,Ivory Tusq Nut,Bone Nut,Multi-Voicing Pickups,High-Quality Nut,Black Tusq XL Nut,Series Split Pickups,Parallel Split Pickups,S-1 Switch Pickups,Killswitch Pickups,"Coil Split, Capacitance Selector Pickups","Coil Tap, Phase Out Pickups",Boneite Nut,NuBone Nut,Synthetic Bone Nut,"Killswitch, Sustainer Pickups",Boost Pickups,"Multi-Voicing, Gain Reduction Pickups","Coil Split, Boost Pickups",Phase Out Pickups,"Killswitch, Phase Out Pickups",High-Pass Filter Pickups,Half-Bone/Half-Brass Nut,"Coil Tap, Boost Pickups","Coil Split, Phase Out Pickups",Varitone Pickups,Tri-Sound Pickups,Neck Shape
https://findmyguitar.com/reviews/ESP-E-II-Horizon-III-FR-review.php,ESP E-II Horizon-III FR,"From ESP E-II's 2021 Horizon-III series
Made in Japan
6 strings
25.5""'' scale
12"" Fretboard Radius
Flamed Maple top
Mahogany body
3pc Maple neck
Ebony fretboard
Bridge pickup: Seymour Duncan Custom-5 (Humbucker/Passive)
Neck pickup: Seymour Duncan Jazz SH-2 (Humbucker/Passive)
Floyd Rose Original bridge
1 volume and 1 tone Dome knobs
3-way Switch
Thin U Neck-Through neck
24 XL Jumbo frets
Gotoh Locking tuners
Retainer bar
",True,ESP E-II,2021.0,HH,6.0,Japan,Horizon-III,See Thru Black Sunburst,No,Flamed Maple,Solid Body,Mahogany,Floyd Rose Original,Neck-Through,Gotoh Locking,Ebony,3pc Maple,Offset Blocks,"25.5""",Thin U,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo,"12""",Locking,42mm (1.654''),3 Way,Dome,Coil Split,1.0,1.0,Seymour Duncan Custom-5 (Humbucker / Passive),Seymour Duncan Jazz SH-2 (Humbucker / Passive),,1863.445,True,True,True,False,,True,True,True,True,,False,False,False,False,True,False,Mahogany,Maple,Ebony,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/Schecter-Keith-Merrow-KM-6-MK-III-Artist-review.php,Schecter Keith Merrow KM-6 MK-III Artist,"From Schecter's 2019 Artist series
Keith Merrow Signature
Made in South Korea
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Burl top
Swamp Ash body
Wenge/Maple/Purpleheart Multi-ply w/ Carbon Fiber Reinforcement Rods neck
Ebony fretboard
Bridge pickup: Fishman Fluence Keith Merrow Custom Humbucker (Humbucker/Active)
Neck pickup: Fishman Fluence Keith Merrow Custom Humbucker (Humbucker/Active)
Hipshot Ibby HM Guitar Bridge bridge
1 volume Dome knobs
3-way Switch
Ultra Thin C Neck-Through neck
24 XL Jumbo Stainless Steel frets
Hipshot Grip-Lock tuners
",True,Schecter,2019.0,HH,6.0,South Korea,Artist,"Black Patterns, Blue Patterns",Yes,Burl,Solid Body,Swamp Ash,Hipshot Ibby HM Guitar Bridge,Neck-Through,Hipshot Grip-Lock,Ebony,Wenge/Maple/Purpleheart Multi-ply w/ Carbon Fiber Reinforcement Rods,Aluminum Offset/Reverse Circles,"25.5""",Ultra Thin C,1st Fret: 0.748'' (19mm) - 12th Fret: 0.787'' (20mm),24 XL Jumbo Yes,"12"" to 16""",Compensated,42mm (1.654''),3 Way,Dome,Multi-Voicing,1.0,0.0,Fishman Fluence Keith Merrow Custom Humbucker (Humbucker / Active),Fishman Fluence Keith Merrow Custom Humbucker (Humbucker / Active),,1733.976,False,True,,True,,True,,True,True,,False,False,False,True,False,True,Ash,Maple,Ebony,,False,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Schecter-Keith-Merrow-KM-6-MK-III-Pro-review.php,Schecter Keith Merrow KM-6 MK-III Pro,"From Schecter's 2021 Artist series
Keith Merrow Signature
Made in United States
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Flame Maple top
Swamp Ash body
Wenge 3-piece with purple heart and maple laminates neck
Ebony fretboard
Bridge pickup: Keith Merrow Custom Fishman Fluence (Humbucker/Active)
Neck pickup: Keith Merrow Custom Fishman Fluence (Humbucker/Active)
Hipshot Low Profilefixed bridge bridge
1 volume Dome knobs
3-way Switch
Thin fast C Bolt-On neck
24 XL Jumbo Stainless Steel frets
Hipshot open gear locking with Knurled Barrel adjustment tuners
",False,Schecter,2021.0,HH,6.0,United States,Artist,"Black Patterns, Red Patterns",No,Flame Maple,Solid Body,Swamp Ash,Hipshot Low Profilefixed bridge,Bolt-On,Hipshot open gear locking with Knurled Barrel adjustment,Ebony,Wenge 3-piece with purple heart and maple laminates,Custom offset silver metal rings,"25.5""",Thin fast C,1st Fret: 0.765'' (19.4mm) - 12th Fret: 0.825'' (21mm),24 XL Jumbo Yes,"12"" to 16""",Compensated,42mm (1.654''),3 Way,Dome,Multi-Voicing,1.0,0.0,Keith Merrow Custom Fishman Fluence (Humbucker / Active),Keith Merrow Custom Fishman Fluence (Humbucker / Active),,3459.995,False,True,,True,True,True,,True,False,,False,False,False,True,False,True,Ash,Maple,Ebony,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Charvel-USA-Select-DK24-HH-2PT-CM-review.php,Charvel USA Select DK24 HH 2PT CM,"From Charvel's 2019 USA Select series
Made in United States
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Alder body
Caramelized Maple neck
Caramelized Flame Maple fretboard
Bridge pickup: Seymour Duncan Full Shred SH-10B (Humbucker/Passive)
Neck pickup: Seymour Duncan APH-1N (Humbucker/Passive)
Gotoh Custom 510 Tremolo Bridge with Brass Block and Titanium Saddles bridge
1 volume and 1 tone Bell knobs
5-way Switch
Charvel Speed Bolt-On neck
24 Jumbo Stainless Steel frets
Sperzel Die-Cast Locking tuners
",False,Charvel,2019.0,HH,6.0,United States,USA Select,"Purple, White Satin",No,,Solid Body,Alder,Gotoh Custom 510 Tremolo Bridge with Brass Block and Titanium Saddles,Bolt-On,Sperzel Die-Cast Locking,Caramelized Flame Maple,Caramelized Maple,4mm Pearl Dot,"25.5""",Charvel Speed,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo Yes,"12"" to 16""",Ivory Tusq,42.9mm (1.688''),5 Way,Bell,Multi-Voicing,1.0,1.0,Seymour Duncan Full Shred SH-10B (Humbucker / Passive),Seymour Duncan APH-1N (Humbucker / Passive),,3274.9925,True,True,,True,True,True,,True,False,,False,False,False,True,False,True,Alder,Maple,Flame Maple,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Jackson-USA-Signature-Chris-Broderick-Soloist-7-review.php,Jackson USA Signature Chris Broderick Soloist 7,"From Jackson's 2016 Artist Signature series
Chris Broderick Signature
Made in United States
7 strings
25.5""'' scale
12"" Fretboard Radius
1/8 Quilt Maple top
Mahogany body
Quartersawn Maple neck
Ebony fretboard
Bridge pickup: Direct Mount Chris Broderick Designed Custom DiMarzio (Humbucker/Passive)
Neck pickup: Direct Mount Chris Broderick Designed Custom DiMarzio (Humbucker/Passive)
Floyd Rose Pro (Recessed) bridge
1 volume and 1 tone Dome knobs
3-way Switch
Jackson Standard Neck-Through neck
24 Jumbo frets
Planet Waves Auto-Trim tuners
",False,Jackson,2016.0,HH,7.0,United States,Artist Signature,"White, Black, Red",No,1/8 Quilt Maple,Solid Body,Mahogany,Floyd Rose Pro (Recessed),Neck-Through,Planet Waves Auto-Trim,Ebony,Quartersawn Maple,,"25.5""",Jackson Standard,1st Fret: 0.79'' (20.1mm) - 12th Fret: 0.85'' (21.6mm),24 Jumbo,"12""",Locking,47.6mm (1.875''),3 Way,Dome,"Coil Split, Killswitch",1.0,1.0,Direct Mount Chris Broderick Designed Custom DiMarzio (Humbucker / Passive),Direct Mount Chris Broderick Designed Custom DiMarzio (Humbucker / Passive),,4256.553333333333,True,True,False,False,True,True,True,False,True,,False,False,False,False,True,False,Mahogany,Maple,Ebony,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a D type neck.
https://findmyguitar.com/reviews/Jackson-USA-Signature-Chris-Broderick-Soloist-HT6-review.php,Jackson USA Signature Chris Broderick Soloist HT6,"From Jackson's 2016 Artist Signature series
Chris Broderick Signature
Made in United States
6 strings
25.5""'' scale
12"" Fretboard Radius
Arched Maple top
Mahogany body
Quartersawn Maple neck
Ebony fretboard
Bridge pickup: Direct Mount DiMarzio Chris Broderick CB6 (Humbucker/Passive)
Neck pickup: Direct Mount DiMarzio Chris Broderick CB6 (Humbucker/Passive)
Jackson Single-String Guitar Bridge bridge
1 volume and 2 tone Dome knobs
3-way Switch
Jackson Standard Neck-Through neck
24 Jumbo frets
Planet Waves Auto-Trim tuners
",False,Jackson,2016.0,HH,6.0,United States,Artist Signature,"White, Black, Blue, Red",No,Arched Maple,Solid Body,Mahogany,Jackson Single-String Guitar Bridge,Neck-Through,Planet Waves Auto-Trim,Ebony,Quartersawn Maple,,"25.5""",Jackson Standard,1st Fret: 0.79'' (20.1mm) - 12th Fret: 0.85'' (21.6mm),24 Jumbo,"12""",Black Tusq XL,42.9mm (1.688''),3 Way,Dome,"Coil Split, Killswitch",1.0,2.0,Direct Mount DiMarzio Chris Broderick CB6 (Humbucker / Passive),Direct Mount DiMarzio Chris Broderick CB6 (Humbucker / Passive),,3819.34,False,True,,False,True,True,,True,True,,False,False,False,False,True,False,Mahogany,Maple,Ebony,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,It has a D type neck.
https://findmyguitar.com/reviews/Jackson-USA-Signature-Jeff-Loomis-Kelly-review.php,Jackson USA Signature Jeff Loomis Kelly,"From Jackson's 2019 Artist Signature series
Jeff Loomis Signature
Made in United States
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Sandblasted Ash top
Ash body
Quartersawn Maple neck
Ebony fretboard
Bridge pickup: Seymour Duncan Jeff Loomis Signature Blackouts (Humbucker/Active)
Neck pickup: Seymour Duncan Jeff Loomis Signature Blackouts (Humbucker/Active)
Floyd Rose 1500 Series Double-Locking Tremolo bridge
1 volume Dome knobs
3-way Switch
Speed Neck-Through neck
24 Jumbo Stainless Steel frets
Sperzel Die-Cast tuners
",False,Jackson,2019.0,HH,6.0,United States,Artist Signature,Black,No,Sandblasted Ash,Solid Body,Ash,Floyd Rose 1500 Series Double-Locking Tremolo,Neck-Through,Sperzel Die-Cast,Ebony,Quartersawn Maple,Mother of Pearl Sharkfin,"25.5""",Speed,1st Fret: 0.775'' (19.7mm) - 12th Fret: 0.835'' (21.2mm),24 Jumbo Yes,"12"" to 16""",Locking,42.9mm (1.688''),3 Way,Dome,,1.0,0.0,Seymour Duncan Jeff Loomis Signature Blackouts (Humbucker / Active),Seymour Duncan Jeff Loomis Signature Blackouts (Humbucker / Active),,2960.005,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,True,Ash,Maple,Ebony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a D type neck.
https://findmyguitar.com/reviews/Jackson-USA-Signature-Misha-Mansoor-Juggernaut-HT6FM-review.php,Jackson USA Signature Misha Mansoor Juggernaut HT6FM,"From Jackson's 2018 Artist Signature series
Misha Mansoor Signature
Made in United States
6 strings
25.5""'' scale
20"" Fretboard Radius
Flame Maple top
Caramelized Mahogany body
Caramelized Quartersawn Maple neck
Caramelized Flame Maple fretboard
Bridge pickup: Bare Knuckle Juggernaut (Humbucker/Passive)
Neck pickup: Bare Knuckle Juggernaut (Humbucker/Passive)
Hipshot 6 Fixed .175 bridge
1 volume and 1 tone Dome knobs
5-way Switch
Speed Bolt-On neck
24 Jumbo Stainless Steel frets
Hipshot Open-Gear Locking tuners
",False,Jackson,2018.0,HH,6.0,United States,Artist Signature,"Brown, Blue Burst",No,Flame Maple,Solid Body,Caramelized Mahogany,Hipshot 6 Fixed .175,Bolt-On,Hipshot Open-Gear Locking,Caramelized Flame Maple,Caramelized Quartersawn Maple,Offset Maple Dot,"25.5""",Speed,1st Fret: 0.775'' (19.7mm) - 12th Fret: 0.835'' (21.2mm),24 Jumbo Yes,"20""",Black Tusq XL,42.9mm (1.688''),5 Way,Dome,Multi-Voicing,1.0,1.0,Bare Knuckle Juggernaut (Humbucker / Passive),Bare Knuckle Juggernaut (Humbucker / Passive),,3986.193333333333,False,True,,True,True,True,,True,False,,False,False,False,False,True,False,Mahogany,Maple,Flame Maple,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,It has a D type neck.
https://findmyguitar.com/reviews/ESP-E-II-Arrow-review.php,ESP E-II Arrow,"From ESP E-II's 2014 Arrow series
Made in Japan
6 strings
25.5""'' scale
12"" Fretboard Radius
Alder body
3pc Maple neck
Ebony fretboard
Bridge pickup: EMG 81 (Humbucker/Active)
Neck pickup: EMG 85 (Humbucker/Active)
Floyd Rose Original bridge
1 volume Dome knobs
3-way Switch
Thin U Neck-Through neck
24 XL Jumbo frets
Gotoh Locking tuners
Retainer bar
",True,ESP E-II,2014.0,HH,6.0,Japan,Arrow,"White, Black, Gray",No,,Solid Body,Alder,Floyd Rose Original,Neck-Through,Gotoh Locking,Ebony,3pc Maple,Shark Fin,"25.5""",Thin U,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo,"12""",Locking,42mm (1.654''),3 Way,Dome,,1.0,0.0,EMG 81 (Humbucker / Active),EMG 85 (Humbucker / Active),,2025.65,True,True,True,False,,True,True,True,True,False,False,False,False,False,True,False,Alder,Maple,Ebony,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/Schecter-Banshee-Mach-6-review.php,Schecter Banshee Mach-6,"From Schecter's 2020 Banshee Mach series
Made in South Korea
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Flamed Maple top
Swamp Ash body
Roasted Maple/Purpleheart Multi-ply with Carbon Fiber Reinforcement Rods neck
Ebony fretboard
Bridge pickup: Lundgren M6 (Humbucker/Passive)
Neck pickup: Lundgren M6 (Humbucker/Passive)
Hipshot Ibby HM Guitar Bridge bridge
1 volume and 1 tone Dome knobs
3-way Switch
Ultra Thin U Neck-Through neck
24 XL Jumbo Stainless Steel frets
Schecter Locking tuners
",True,Schecter,2020.0,HH,6.0,South Korea,Banshee Mach,"Black Burst, Natural Burst",Yes,Flamed Maple,Solid Body,Swamp Ash,Hipshot Ibby HM Guitar Bridge,Neck-Through,Schecter Locking,Ebony,Roasted Maple/Purpleheart Multi-ply with Carbon Fiber Reinforcement Rods,Offset/Reverse Roman Numerals,"25.5""",Ultra Thin U,1st Fret: 0.748'' (19mm) - 12th Fret: 0.787'' (20mm),24 XL Jumbo Yes,"12"" to 16""",Compensated,42mm (1.654''),3 Way,Dome,Coil Split,1.0,1.0,Lundgren M6 (Humbucker / Passive),Lundgren M6 (Humbucker / Passive),,1343.462,False,True,,True,,True,,True,True,,False,False,False,True,False,True,Ash,Roasted Maple,Ebony,,False,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/Schecter-Banshee-Mach-6-Evertune-review.php,Schecter Banshee Mach-6 Evertune,"From Schecter's 2020 Banshee Mach series
Made in South Korea
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Flamed Maple top
Swamp Ash body
Roasted Maple/Purpleheart Multi-ply with Carbon Fiber Reinforcement Rods neck
Ebony fretboard
Bridge pickup: Lundgren M6 (Humbucker/Passive)
Neck pickup: Lundgren M6 (Humbucker/Passive)
Evertune F Model bridge
1 volume and 1 tone Dome knobs
3-way Switch
Ultra Thin U Neck-Through neck
24 XL Jumbo Stainless Steel frets
Schecter Locking tuners
",True,Schecter,2020.0,HH,6.0,South Korea,Banshee Mach,"Black Burst, Natural Burst",Yes,Flamed Maple,Solid Body,Swamp Ash,Evertune F Model,Neck-Through,Schecter Locking,Ebony,Roasted Maple/Purpleheart Multi-ply with Carbon Fiber Reinforcement Rods,Offset/Reverse Roman Numerals,"25.5""",Ultra Thin U,1st Fret: 0.748'' (19mm) - 12th Fret: 0.787'' (20mm),24 XL Jumbo Yes,"12"" to 16""",Compensated,42mm (1.654''),3 Way,Dome,Coil Split,1.0,1.0,Lundgren M6 (Humbucker / Passive),Lundgren M6 (Humbucker / Passive),,1505.16,False,True,,True,,True,,True,True,,False,True,False,True,False,True,Ash,Roasted Maple,Ebony,,False,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/Schecter-C-1-FR-SLS-Elite-review.php,Schecter C-1 FR SLS Elite,"From Schecter's 2018 SLS Elite series
Made in South Korea
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Flamed Maple top
Swamp Ash body
Maple/Walnut/Padauk Multi-ply w/ Carbon Fiber Reinforcement Rods neck
Ebony fretboard
Bridge pickup: Fishman Fluence Modern Ceramic (Humbucker/Active)
Neck pickup: Fishman Fluence Modern Alnico (Humbucker/Active)
Floyd Rose 1500 Series bridge
1 volume and 1 tone Dome knobs
3-way Switch
Ultra Thin C Neck-Through neck
24 XL Jumbo Stainless Steel frets
Grover Rotomatic 18:1 tuners
Retainer bar
",True,Schecter,2018.0,HH,6.0,South Korea,SLS Elite,"Black, Orange",Yes,Flamed Maple,Solid Body,Swamp Ash,Floyd Rose 1500 Series,Neck-Through,Grover Rotomatic 18:1,Ebony,Maple/Walnut/Padauk Multi-ply w/ Carbon Fiber Reinforcement Rods,Abalone Offset/Reverse Dots,"25.5""",Ultra Thin C,1st Fret: 0.748'' (19mm) - 12th Fret: 0.787'' (20mm),24 XL Jumbo Yes,"12"" to 16""",Locking,41.3mm (1.625''),3 Way,Dome,Multi-Voicing,1.0,1.0,Fishman Fluence Modern Ceramic (Humbucker / Active),Fishman Fluence Modern Alnico (Humbucker / Active),,1235.156,True,False,True,True,,True,True,True,True,,False,False,False,True,False,False,Ash,Maple,Ebony,,False,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Schecter-E-1-FR-S-Special-Edition-review.php,Schecter E-1 FR S Special Edition,"From Schecter's 2016 Special Edition series
Made in South Korea
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Quilted Maple top
Mahogany body
Mahogany 3-pc w/ Carbon Fiber Reinforcement Rods neck
Ebony fretboard
Bridge pickup: Schecter USA Apocalypse-VI (Humbucker/Passive)
Neck pickup: Sustainiac (Humbucker/Passive)
Floyd Rose 1500 Series bridge
1 volume and 1 tone Speed knobs
3-way Switch
Thin C Set neck
24 XL Jumbo Stainless Steel frets
Grover Rotomatic 18:1 tuners
Retainer bar
",True,Schecter,2016.0,HH,6.0,South Korea,Special Edition,Purple Burst,No,Quilted Maple,Solid Body,Mahogany,Floyd Rose 1500 Series,Set,Grover Rotomatic 18:1,Ebony,Mahogany 3-pc w/ Carbon Fiber Reinforcement Rods,Mother of Pearl Blocks,"25.5""",Thin C,1st Fret: 0.79'' (20.1mm) - 12th Fret: 0.87'' (22.1mm),24 XL Jumbo Yes,"12"" to 16""",Locking,41.3mm (1.625''),3 Way,Speed,Sustainer,1.0,1.0,Schecter USA Apocalypse-VI (Humbucker / Passive),Sustainiac (Humbucker / Passive),,1260.594,True,False,True,True,,True,True,True,False,,False,False,False,True,False,True,Mahogany,Mahogany,Ebony,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/ESP-FRX-CTM-review.php,ESP FRX CTM,"From ESP's 2020 FRX series
Made in Japan
6 strings
25.5""'' scale
12"" Fretboard Radius
Burled Maple top
Mahogany body
3pc Maple neck
Ebony fretboard
Bridge pickup: Seymour Duncan Nazgul (Humbucker/Passive)
Neck pickup: Seymour Duncan Sentient (Humbucker/Passive)
Floyd Rose Original bridge
1 volume and 1 tone Dome knobs
3-way Switch
Thin U Set neck
24 XL Jumbo frets
Gotoh Locking tuners
Retainer bar
",True,ESP,2020.0,HH,6.0,Japan,FRX,"Blue, Red",No,Burled Maple,Solid Body,Mahogany,Floyd Rose Original,Set,Gotoh Locking,Ebony,3pc Maple,Offset Dots,"25.5""",Thin U,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo,"12""",Locking,42mm (1.654''),3 Way,Dome,Coil Split,1.0,1.0,Seymour Duncan Nazgul (Humbucker / Passive),Seymour Duncan Sentient (Humbucker / Passive),,4069.205,True,True,True,False,,True,True,True,False,,False,False,False,False,True,False,Mahogany,Maple,Ebony,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/ESP-Horizon-FR-CTM-review.php,ESP Horizon FR CTM,"From ESP's 2020 Horizon series
Made in Japan
6 strings
25.5""'' scale
12"" Fretboard Radius
Burled Maple top
Honduras Mahogany body
3pc Maple neck
Ebony fretboard
Bridge pickup: Seymour Duncan Custom Shop '59/JB Hybrid Trembucker (Humbucker/Passive)
Neck pickup: Seymour Duncan Custom Shop '59/Jazz Hybrid (Humbucker/Passive)
Floyd Rose Original bridge
1 volume and 1 tone Dome knobs
3-way Switch
Thin U Set neck
24 XL Jumbo frets
Gotoh Locking tuners
Retainer bar
",True,ESP,2020.0,HH,6.0,Japan,Horizon,Black Burst,No,Burled Maple,Solid Body,Honduras Mahogany,Floyd Rose Original,Set,Gotoh Locking,Ebony,3pc Maple,Offset Blocks,"25.5""",Thin U,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo,"12""",Locking,42mm (1.654''),3 Way,Dome,Coil Split,1.0,1.0,Seymour Duncan Custom Shop '59/JB Hybrid Trembucker (Humbucker / Passive),Seymour Duncan Custom Shop '59/Jazz Hybrid (Humbucker / Passive),,13716.15,True,True,True,False,,True,True,True,False,,False,False,False,False,True,False,Mahogany,Maple,Ebony,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/ESP-E-II-Horizon-NT-II-review.php,ESP E-II Horizon NT-II,"From ESP E-II's 2021 Horizon series
Made in Japan
6 strings
25.5""'' scale
12"" Fretboard Radius
Quilted Maple top
Mahogany body
3pc Maple neck
Ebony fretboard
Bridge pickup: EMG 57TW (Humbucker/Active)
Neck pickup: EMG 66TW (Humbucker/Active)
Gotoh TOM & Tailpiece bridge
1 volume and 1 tone Dome knobs
3-way Switch
Thin U Neck-Through neck
24 XL Jumbo frets
Gotoh Locking tuners
",True,ESP E-II,2021.0,HH,6.0,Japan,Horizon,"Blue, Orange, See Thru Black Sunburst, See Thru Black Cherry Sunburst",No,Quilted Maple,Solid Body,Mahogany,Gotoh TOM & Tailpiece,Neck-Through,Gotoh Locking,Ebony,3pc Maple,Offset Blocks,"25.5""",Thin U,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),24 XL Jumbo,"12""",Bone,42mm (1.654''),3 Way,Dome,Coil Split,1.0,1.0,EMG 57TW (Humbucker / Active),EMG 66TW (Humbucker / Active),,1961.896,False,True,,False,,True,,True,True,,False,False,False,False,True,False,Mahogany,Maple,Ebony,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/Ibanez-JCRG2103-j-custom-review.php,Ibanez JCRG2103 j.custom,"From Ibanez's 2021 RG series
Made in Japan
6 strings
25.5""'' scale
17"" Fretboard Radius
Exotic Maple & Gold Resin top
African Mahogany body
3pc Wenge/Purpleheart neck
Ebony fretboard
Bridge pickup: DiMarzio The Tone Zone (Humbucker/Passive)
Neck pickup: DiMarzio Air Norton (Humbucker/Passive)
Edge bridge
1 volume and 1 tone Dome knobs
3-way Switch
RG j.custom Wizard Bolt-On neck
24 Jumbo Evo Gold frets
Gotoh machine heads tuners
Retainer bar
",False,Ibanez,2021.0,HH,6.0,Japan,RG,Blue,No,Contour Exotic Maple & Gold Resin,Solid Body,African Mahogany,Edge,Bolt-On,Gotoh machine heads,Ebony,3pc Wenge/Purpleheart,Blue Resin dot,"25.5""",RG j.custom Wizard,1st Fret: 0.71'' (18mm) - 12th Fret: 0.79'' (20.1mm),24 Jumbo Evo Gold,"17""",Locking,43mm (1.693''),3 Way,Dome,Coil Split,1.0,1.0,DiMarzio The Tone Zone (Humbucker / Passive),DiMarzio Air Norton (Humbucker / Passive),,6814.27,True,False,True,False,,True,True,True,False,,False,False,False,False,True,True,Mahogany,Wenge,Ebony,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a Wizard type neck.
https://findmyguitar.com/reviews/Schecter-Keith-Merrow-KM-7-MK-III-Artist-review.php,Schecter Keith Merrow KM-7 MK-III Artist,"From Schecter's 2019 Artist series
Keith Merrow Signature
Made in South Korea
7 strings
26.5""'' scale
12"" to 16"" Fretboard Radius
Burl top
Swamp Ash body
Wenge/Maple/Purpleheart Multi-ply w/ Carbon Fiber Reinforcement Rods neck
Ebony fretboard
Bridge pickup: Fishman Fluence Keith Merrow Custom Humbucker (Humbucker/Active)
Neck pickup: Fishman Fluence Keith Merrow Custom Humbucker (Humbucker/Active)
Hipshot Ibby HM Guitar Bridge bridge
1 volume Dome knobs
3-way Switch
Ultra Thin C Neck-Through neck
24 XL Jumbo Stainless Steel frets
Hipshot Grip-Lock tuners
",True,Schecter,2019.0,HH,7.0,South Korea,Artist,"Black Patterns, Blue Patterns",Yes,Burl,Solid Body,Swamp Ash,Hipshot Ibby HM Guitar Bridge,Neck-Through,Hipshot Grip-Lock,Ebony,Wenge/Maple/Purpleheart Multi-ply w/ Carbon Fiber Reinforcement Rods,Aluminum Offset/Reverse Circles,"26.5""",Ultra Thin C,1st Fret: 0.748'' (19mm) - 12th Fret: 0.787'' (20mm),24 XL Jumbo Yes,"12"" to 16""",Compensated,48mm (1.89''),3 Way,Dome,Multi-Voicing,1.0,0.0,Fishman Fluence Keith Merrow Custom Humbucker (Humbucker / Active),Fishman Fluence Keith Merrow Custom Humbucker (Humbucker / Active),,1411.928,False,True,,True,,True,,True,True,,False,False,False,True,False,True,Ash,Maple,Ebony,,False,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
